CustomerID,Coverage,Education,EmploymentStatus,Gender,Income,Location.Geo,Location.Code,Marital.Status,Monthly.Premium.Auto,Months.Since.Last.Claim,Months.Since.Policy.Inception,Number.of.Open.Complaints,Number.of.Policies,Policy.Type,Policy,Renew.Offer.Type,Sales.Channel,Total.Claim.Amount,Vehicle.Class,Vehicle.Size,Customer.Lifetime.Value
10896,Premium,High School or Below,Employed,M,43244,"19,73.8",Suburban,Single,103,17,24,NA,2,Personal Auto,Personal L2,Offer1,Agent,494.4,Four-Door Car,2,high
10026,Basic,College,Unemployed,M,0,"28.5,76.3",Suburban,Single,NA,26,99,0,2,Personal Auto,Personal L3,Offer3,Agent,572.522796,Four-Door Car,1,high
11354,Basic,Bachelor,Employed,M,26790,"28.3,77.8",Suburban,Married,71,4,41,0,1,Personal Auto,Personal L1,Offer2,Agent,340.8,Two-Door Car,2,low
11220,Extended,College,Employed,F,68558,"17,78.1",Suburban,Married,134,9,29,0,1,Special Auto,Special L2,Offer3,Agent,638.4,SUV,3,low
237,Basic,College,Employed,F,31058,"19.1,72.7",Urban,Married,NA,5,19,5,1,Personal Auto,Personal L1,Offer4,Branch,309.424708,Two-Door Car,2,low
3299,Basic,Bachelor,Unemployed,M,0,"18.4,74.6",Suburban,Single,189,15,51,1,1,Personal Auto,Personal L3,Offer1,Agent,1823.730828,Luxury Car,2,low
1627,Basic,Bachelor,Employed,F,52801,"17,78.6",Suburban,Divorced,100,7,79,2,1,Personal Auto,Personal L1,Offer1,Call Center,484.8,SUV,2,low
1063,Basic,Master,Employed,F,97131,"13.5,79.9",Suburban,Married,64,5,80,0,6,Special Auto,Special L2,Offer2,Agent,307.2,Four-Door Car,3,low
5591,Extended,Bachelor,Unemployed,M,0,"23,88",Suburban,Single,128,4,24,0,6,Corporate Auto,Corporate L2,Offer1,Branch,1448.994134,SUV,2,low
11245,Basic,Bachelor,Employed,M,62452,"19.7,72.8",Rural,Single,69,7,78,0,1,Special Auto,Special L3,Offer1,Agent,40.562432,Four-Door Car,2,low
7474,NA,College,NA,F,?,"18.4,74.7",Urban,Married,68,14,33,0,1,Corporate Auto,Corporate L1,NA,NA,186.292275,NA,NA,low
4173,Extended,College,Employed,M,86347,"18.9,72.9",Rural,Married,NA,22,1,0,2,Corporate Auto,Corporate L3,Offer1,Agent,43.548973,Four-Door Car,2,high
9687,Basic,Bachelor,Unemployed,F,0,"17.4,78.2",Suburban,Single,116,0,35,0,7,NA,Personal L3,Offer1,Call Center,556.8,Sports Car,2,low
3278,NA,College,Employed,M,46922,"19,71.6",Suburban,Married,64,34,12,0,3,Corporate Auto,Corporate L3,Offer1,Branch,403.385123,Two-Door Car,2,low
59,Extended,College,Medical Leave,M,11033,"18.7,74.2",Suburban,Married,NA,27,18,0,2,Special Auto,Special L1,Offer1,Branch,511.120131,Two-Door Car,1,high
4583,Premium,High School or Below,Employed,M,39032,"22.6,88",Suburban,Married,198,31,15,0,7,Personal Auto,Personal L3,Offer1,Call Center,950.4,SUV,2,high
8871,Basic,High School or Below,Unemployed,M,0,"28.8,77",Suburban,Married,70,3,46,0,1,Personal Auto,Personal L3,Offer2,Branch,336,Four-Door Car,1,low
271,Basic,Bachelor,Employed,M,42148,"28.4,77.2",Suburban,Married,71,14,28,2,2,Corporate Auto,Corporate L3,Offer3,Branch,331.2,Four-Door Car,2,high
6441,Premium,College,Unemployed,F,0,"28.4,77.6",Suburban,Married,107,12,39,0,2,Personal Auto,Personal L3,Offer2,Call Center,508.8,Two-Door Car,2,high
8657,Basic,College,Employed,M,59230,"28.5,77.6",Rural,Married,107,11,56,0,5,Personal Auto,Personal L3,Offer1,Branch,245.076091,SUV,2,low
2042,Basic,College,Employed,F,51737,"28.2,77.6",Suburban,Single,71,13,55,0,6,Personal Auto,Personal L1,Offer1,Web,430.163277,Four-Door Car,2,low
3692,Extended,College,Retired,F,13663,"19,72.1",Suburban,Single,97,1,66,0,2,Personal Auto,Personal L2,Offer1,Branch,465.6,Four-Door Car,3,high
2001,Basic,College,Employed,M,89092,"18.9,74",Rural,Married,70,22,4,NA,5,Corporate Auto,Corporate L3,Offer1,Branch,164.746184,Four-Door Car,2,low
9043,Premium,College,Employed,F,26118,"17.4,77.4",Suburban,Divorced,101,30,2,0,9,Personal Auto,Personal L3,Offer1,Agent,484.8,Four-Door Car,2,low
9027,Extended,High School or Below,Medical Leave,M,21616,"29.3,77.8",Suburban,Single,93,4,41,0,7,Personal Auto,Personal L1,Offer2,Web,944.854655,Two-Door Car,2,low
6792,Basic,College,Employed,F,39293,"29,77.3",Urban,Married,74,17,48,NA,6,Personal Auto,Personal L3,Offer2,Web,352.740946,Two-Door Car,2,low
5507,Basic,NA,Employed,NA,27179,"17.4,79.3",Suburban,NA,74,26,48,1,NA,NA,NA,NA,NA,439.772868,Two-Door Car,3,low
4586,Extended,Bachelor,Unemployed,M,0,"28.7,77.5",Suburban,Divorced,87,10,11,NA,3,Corporate Auto,Corporate L2,Offer1,Branch,481.025786,Four-Door Car,2,low
4610,Premium,College,Employed,F,45431,"28.5,75.8",Suburban,Married,116,23,81,0,2,Personal Auto,Personal L3,Offer2,Branch,556.8,Four-Door Car,2,high
4117,Extended,Bachelor,Unemployed,F,0,"28.5,77.9",Urban,Married,95,22,59,0,2,Personal Auto,Personal L3,Offer2,Agent,337.79769,Four-Door Car,2,high
7670,Extended,College,Employed,F,68103,"19.1,73.3",Urban,Divorced,82,28,91,0,1,Personal Auto,Personal L2,Offer2,Branch,277.795988,Two-Door Car,2,low
2904,Basic,High School or Below,Unemployed,M,0,"28.6,76.6",Suburban,Married,71,17,63,NA,1,Personal Auto,Personal L3,Offer2,Agent,427.874055,Two-Door Car,2,low
6419,Basic,Bachelor,Unemployed,M,0,"29.1,77.8",Suburban,Married,65,29,37,0,3,Personal Auto,Personal L2,Offer1,Branch,468,Two-Door Car,1,low
917,Basic,College,Employed,F,38713,"28.1,77.8",Suburban,Divorced,66,31,69,4,6,NA,Corporate L3,Offer2,Call Center,316.8,Four-Door Car,2,low
1751,Extended,College,Employed,F,82414,"18.9,73",Rural,Divorced,95,10,85,NA,1,NA,Personal L3,Offer4,Branch,30.423443,Four-Door Car,1,low
2375,Basic,High School or Below,Unemployed,M,0,"13.3,80.3",Suburban,Single,72,18,25,0,2,Personal Auto,Personal L2,Offer4,Web,744.026708,Four-Door Car,3,low
3977,Basic,College,Employed,F,33175,"19,72.3",Rural,Single,66,31,76,0,2,Corporate Auto,Corporate L3,Offer3,Agent,84.520776,Two-Door Car,2,high
7004,Extended,NA,Employed,NA,31708,"NA,NA",NA,NA,92,0,88,0,NA,NA,NA,Offer2,Branch,451.670309,Four-Door Car,3,low
9512,Basic,High School or Below,Employed,M,36733,"29.1,75.5",Urban,Married,71,21,28,0,2,Personal Auto,Personal L2,Offer2,Agent,327.078047,Four-Door Car,2,high
1851,Basic,College,Unemployed,M,0,"27.8,78.3",Suburban,Single,194,23,34,0,7,Personal Auto,Personal L3,Offer1,Branch,931.2,Luxury SUV,3,high
10088,NA,Bachelor,Unemployed,M,0,"18.7,71.4",Suburban,Divorced,111,16,44,NA,1,Corporate Auto,Corporate L2,Offer3,Agent,933.330936,Four-Door Car,2,low
172,Basic,Master,Employed,M,73019,"19,71.5",Suburban,Divorced,112,21,40,0,1,Corporate Auto,Corporate L3,Offer1,Agent,537.6,SUV,1,low
7140,Basic,Bachelor,Employed,M,82695,"16.3,79.4",Urban,Divorced,62,10,39,0,1,Personal Auto,Personal L2,Offer3,Web,217.945243,Four-Door Car,2,low
6364,Basic,Bachelor,Employed,F,44025,"19,74.3",Urban,Married,69,35,65,0,1,Personal Auto,Personal L2,Offer3,Branch,256.268091,Four-Door Car,2,low
6649,Basic,Bachelor,Disabled,M,14660,"18.5,73.6",Suburban,Married,61,14,97,0,1,Personal Auto,Personal L2,Offer2,Call Center,396.608751,Four-Door Car,2,low
3360,Basic,Bachelor,Employed,M,87313,"18.4,74.4",Suburban,Divorced,67,4,5,0,1,Personal Auto,Personal L1,Offer2,Agent,321.6,Four-Door Car,3,low
6944,Basic,College,Employed,F,46855,"17.7,79.2",Urban,Married,119,13,94,0,9,Personal Auto,Personal L3,Offer3,Branch,472.391125,SUV,3,high
7732,Extended,Bachelor,Employed,F,44817,"19,73.8",Suburban,Married,83,23,89,0,2,Personal Auto,Personal L2,Offer1,Agent,527.421579,Four-Door Car,3,high
2820,NA,Bachelor,Employed,M,51944,"19.2,72.5",Suburban,Married,NA,24,72,0,4,NA,Personal L3,Offer3,Branch,513.252488,SUV,1,low
2284,Extended,High School or Below,Unemployed,M,0,"12.3,80.2",Suburban,Divorced,94,29,87,0,1,NA,Personal L1,Offer1,Agent,1176.2788,Two-Door Car,3,low
393,Basic,High School or Below,Employed,M,69604,"19.1,73",Rural,Married,70,10,50,0,1,Corporate Auto,Corporate L3,Offer4,Agent,112.336604,Four-Door Car,2,low
9105,Basic,Bachelor,Disabled,M,18174,"19.3,71.7",Suburban,Married,66,8,16,0,9,Corporate Auto,Corporate L1,Offer1,Agent,395.934815,Four-Door Car,3,low
8195,Extended,High School or Below,Employed,F,59853,"18.4,73",Urban,Married,229,6,62,0,2,Personal Auto,Personal L3,Offer2,Agent,878.812468,Luxury SUV,2,high
9912,Basic,College,Employed,F,39049,"18.5,73",Urban,Married,63,30,34,0,2,Personal Auto,Personal L2,Offer2,Agent,294.75626,Two-Door Car,2,high
3065,Premium,Bachelor,Unemployed,M,0,"17.7,78.5",Suburban,Single,105,24,5,0,1,Personal Auto,Personal L2,Offer1,Branch,676.8,Four-Door Car,3,low
3848,Basic,College,Unemployed,M,0,"18.7,73.5",Suburban,Single,61,6,30,0,1,Personal Auto,Personal L3,Offer2,Agent,292.8,Four-Door Car,2,low
8650,Basic,Bachelor,Employed,F,52339,"17.3,78.7",Suburban,Married,66,1,74,0,2,Personal Auto,Personal L3,Offer1,Branch,456.473115,Two-Door Car,2,low
3355,Extended,High School or Below,Unemployed,M,0,"28.6,78.2",Suburban,Single,99,25,23,0,2,Personal Auto,Personal L1,Offer2,Agent,712.8,Four-Door Car,2,high
10283,Basic,College,Employed,F,64987,"22.2,87.1",Urban,Married,66,17,90,0,1,Personal Auto,Personal L3,Offer2,Web,182.927837,Four-Door Car,3,low
6766,Extended,College,Unemployed,F,0,"28.8,78.3",Suburban,Married,NA,14,11,0,2,NA,Personal L2,Offer3,Agent,582.679087,Two-Door Car,2,high
9329,Extended,High School or Below,Employed,F,66676,"18.9,73.1",Suburban,Married,97,0,40,0,1,Personal Auto,Personal L1,Offer3,Agent,558.099357,Four-Door Car,3,low
11169,Extended,Doctor,Employed,F,85609,"29.1,75.6",Suburban,Married,136,22,17,0,1,Personal Auto,Personal L3,Offer2,Agent,652.8,SUV,2,low
6004,Basic,High School or Below,Employed,M,76514,"13,78.8",Suburban,Married,112,19,0,0,3,Personal Auto,Personal L3,Offer4,Agent,573.941286,SUV,2,high
9278,NA,Doctor,Employed,F,75037,"19.6,73.1",Rural,Married,85,5,27,2,2,Personal Auto,Personal L3,Offer2,Call Center,180.555113,Four-Door Car,3,high
8396,Basic,College,Employed,M,68321,"13.2,81.3",Urban,Married,NA,31,34,NA,1,Personal Auto,Personal L2,Offer4,Agent,273.691831,Four-Door Car,2,low
5639,Basic,High School or Below,Unemployed,F,0,"29,78.5",Suburban,Married,61,26,79,1,1,Personal Auto,Personal L3,Offer1,Agent,311.404068,Four-Door Car,3,low
7468,Extended,Master,Unemployed,M,0,"22,87.5",Suburban,Divorced,95,14,15,NA,1,Personal Auto,Personal L3,Offer1,Branch,476.903351,Four-Door Car,2,low
711,Basic,Bachelor,Unemployed,M,0,"28.7,77.5",Suburban,Single,67,33,19,0,4,Personal Auto,Personal L2,Offer1,Call Center,577.385463,Two-Door Car,1,low
7285,Basic,Bachelor,Employed,F,53444,"22.9,86.1",Urban,Divorced,72,10,67,1,1,Personal Auto,Personal L2,Offer1,Branch,315.703929,Four-Door Car,2,low
1297,Extended,High School or Below,Disabled,M,16049,"28.4,77.4",Suburban,Married,93,3,8,0,1,Personal Auto,Personal L2,Offer2,Call Center,446.4,Four-Door Car,1,low
9754,Basic,Bachelor,Employed,F,38169,"16.5,79.1",Rural,Married,NA,4,1,0,2,Personal Auto,Personal L3,Offer1,Agent,87.990528,Four-Door Car,2,low
5360,Basic,College,Employed,M,38713,"22.4,88.6",Rural,Single,NA,24,52,NA,5,Personal Auto,Personal L3,Offer2,Agent,95.193157,Four-Door Car,2,low
4276,Extended,College,Unemployed,F,0,"28.8,76.2",Suburban,Single,132,13,33,0,2,Personal Auto,Personal L2,Offer3,Branch,950.4,SUV,2,high
7507,Basic,College,Employed,M,97868,"28.8,77.3",Urban,Married,70,5,22,1,3,Special Auto,Special L2,Offer3,Branch,267.786573,Two-Door Car,1,low
10560,Extended,High School or Below,Unemployed,M,0,"17.3,78.9",Suburban,Single,88,16,80,0,6,Personal Auto,Personal L2,Offer3,Agent,633.6,Two-Door Car,1,low
4568,Extended,College,Employed,F,39075,"28.6,77.6",Rural,Married,89,14,38,0,1,Personal Auto,Personal L2,Offer1,Agent,74.666163,Four-Door Car,2,low
11241,Basic,High School or Below,Employed,M,63127,"22.4,89.7",Rural,Married,74,35,17,1,1,Personal Auto,Personal L1,Offer4,Agent,174.292234,Two-Door Car,1,low
3711,Basic,High School or Below,Unemployed,F,0,"18.7,72.7",Suburban,Married,70,29,93,0,2,Personal Auto,Personal L1,Offer3,Call Center,504,Four-Door Car,3,low
4919,Basic,Bachelor,Employed,M,92296,"17.4,77.4",Suburban,Married,69,4,65,0,1,Personal Auto,Personal L1,Offer2,Agent,331.2,Two-Door Car,2,low
8694,Basic,Bachelor,Unemployed,F,0,"17.7,76.4",Suburban,Single,73,23,59,0,1,Personal Auto,Personal L3,Offer1,Branch,780.57363,Four-Door Car,3,low
2228,Extended,High School or Below,Unemployed,M,0,"28.7,77.5",Suburban,Single,82,9,21,NA,1,Corporate Auto,Corporate L3,Offer2,Call Center,590.4,Four-Door Car,1,low
2909,Basic,Doctor,Employed,M,90334,"17.5,78.5",Urban,Divorced,119,4,46,NA,9,Corporate Auto,Corporate L3,Offer3,Branch,423.785148,SUV,2,high
7505,Basic,College,Unemployed,M,0,"22.7,88.7",Rural,Divorced,70,29,5,0,7,NA,Personal L2,Offer1,Agent,171.426318,Four-Door Car,2,low
11080,Basic,Master,Employed,F,36650,"19.2,71.7",Rural,Married,69,2,70,1,1,Special Auto,Special L2,Offer2,Web,56.60333,Four-Door Car,1,low
2754,Extended,Bachelor,Employed,F,27688,"29,75.5",Suburban,Married,92,8,86,0,9,Personal Auto,Personal L3,Offer1,Agent,572.352362,Four-Door Car,3,low
4813,Basic,High School or Below,Employed,M,26990,"18.5,72.3",Suburban,Single,189,34,91,0,7,Personal Auto,Personal L3,Offer1,Call Center,921.6,Luxury Car,2,high
11097,Extended,Bachelor,Employed,F,64348,"17.8,78.6",Rural,Married,86,25,18,0,1,Personal Auto,Personal L2,Offer2,Call Center,212.391975,Two-Door Car,2,low
5978,Premium,College,Employed,M,66839,"27.9,77.4",Suburban,Single,154,33,24,0,1,Personal Auto,Personal L2,Offer2,Branch,739.2,Sports Car,2,low
2017,Basic,College,Employed,M,72389,"28,76.4",Urban,Married,70,3,76,0,1,Personal Auto,Personal L1,Offer2,Branch,206.158416,Four-Door Car,2,low
870,Basic,College,Disabled,F,28995,"18.5,74.3",Suburban,Married,67,28,42,0,1,Personal Auto,Personal L3,Offer2,Branch,321.6,Four-Door Car,2,low
7820,Basic,College,Employed,F,69446,"18.6,73",Rural,Married,64,23,32,1,1,Personal Auto,Personal L2,Offer3,Branch,26.731452,Four-Door Car,2,low
126,Basic,College,Employed,M,59847,"22.4,89.5",Suburban,Married,NA,28,62,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,921.6,Luxury Car,2,low
5442,Basic,High School or Below,Employed,F,36357,"19.1,73.3",Suburban,Married,68,5,9,0,9,Personal Auto,Personal L1,Offer3,Web,326.4,Four-Door Car,2,low
6379,Premium,Bachelor,Retired,F,14290,"18.5,73.8",Suburban,Married,271,20,40,0,1,Personal Auto,Personal L3,Offer1,Agent,1300.8,Luxury SUV,2,high
10259,Extended,High School or Below,Unemployed,M,0,"28.6,77",Suburban,Single,80,13,57,1,4,Personal Auto,Personal L2,Offer3,Branch,749.134686,Four-Door Car,2,low
1490,Basic,Master,Employed,F,39161,"18.8,74.2",Urban,Married,63,18,83,1,4,Personal Auto,Personal L3,Offer2,Call Center,283.995953,Two-Door Car,3,low
6156,Extended,College,Employed,M,80192,"29,78",Rural,Single,90,34,40,NA,2,Corporate Auto,Corporate L3,Offer1,Branch,116.237322,Four-Door Car,3,high
4859,Basic,Bachelor,Employed,M,89451,"29.1,77.2",Rural,Single,65,10,50,0,1,Personal Auto,Personal L3,Offer4,Branch,107.661239,Two-Door Car,2,low
4963,Basic,College,Employed,M,75648,"19.1,73.5",Rural,Married,109,14,84,NA,1,Personal Auto,Personal L2,Offer2,Agent,198.84453,SUV,2,low
9881,Basic,Doctor,Employed,F,42889,"19.2,72.4",Rural,Married,74,31,18,NA,7,Personal Auto,Personal L1,Offer1,Agent,177.321283,Four-Door Car,3,low
590,Basic,College,Employed,F,49625,"28.7,76.2",Urban,Married,66,29,9,0,1,Corporate Auto,Corporate L1,Offer3,Agent,261.549577,Two-Door Car,2,low
9014,Basic,Bachelor,Unemployed,F,0,"19.5,74.2",Suburban,Single,106,5,32,0,4,Personal Auto,Personal L2,Offer1,Web,763.2,SUV,2,low
7690,Extended,High School or Below,Unemployed,F,0,"28.3,78.3",Suburban,Single,NA,0,28,0,1,Personal Auto,Personal L2,Offer1,Agent,590.4,Four-Door Car,2,low
273,Basic,Bachelor,Employed,M,71391,"29.5,76.8",Urban,Married,67,29,39,0,2,Personal Auto,Personal L3,Offer2,Agent,284.000172,Four-Door Car,2,low
2715,NA,Bachelor,Unemployed,M,0,"27.9,76.2",Suburban,Single,NA,5,36,0,3,Special Auto,Special L2,Offer2,Call Center,525.6,Two-Door Car,2,low
7279,Extended,College,Employed,M,42582,"28.4,77.5",Suburban,Married,98,29,28,0,8,Special Auto,Special L3,Offer1,Branch,460.8,Four-Door Car,2,low
9789,NA,High School or Below,Unemployed,F,0,"17.1,76.9",Suburban,Single,67,21,16,0,1,Corporate Auto,Corporate L2,Offer4,Call Center,358.985713,Four-Door Car,2,low
8092,Basic,Bachelor,Employed,F,77521,"28.8,77.2",Rural,Married,74,2,79,NA,7,Personal Auto,Personal L3,Offer2,Call Center,100.652984,Four-Door Car,2,low
4199,Basic,High School or Below,Employed,F,44685,"22.1,88.5",Suburban,Married,69,1,41,0,2,NA,Personal L2,Offer2,Agent,331.2,Four-Door Car,2,high
110,Extended,High School or Below,Employed,M,41829,"28.8,77",Suburban,Married,76,11,41,0,2,Personal Auto,Personal L2,Offer2,Call Center,416.365369,Two-Door Car,2,high
7503,Basic,High School or Below,Unemployed,F,0,"17.9,72.4",Suburban,Single,NA,26,67,0,1,Special Auto,Special L3,Offer1,Branch,453.6,Four-Door Car,2,low
6754,Extended,Bachelor,Employed,M,62582,"18.7,73.3",Suburban,Married,97,0,71,0,7,NA,Personal L3,Offer2,Call Center,456,Two-Door Car,2,low
6307,Extended,Doctor,Employed,F,57240,"19.3,72.7",Rural,Married,83,18,79,0,7,Corporate Auto,Corporate L3,Offer2,Call Center,83.652384,Four-Door Car,2,low
4054,Basic,Bachelor,Employed,F,33190,"18.4,73.1",Suburban,Divorced,106,18,95,0,2,Corporate Auto,Corporate L1,Offer1,Web,508.8,SUV,2,high
1033,Basic,College,Employed,F,55350,"28.5,76.4",Suburban,Married,67,0,13,0,9,Personal Auto,Personal L2,Offer1,Agent,321.6,Four-Door Car,2,low
8964,Basic,College,Employed,M,32555,"19.4,73.6",Rural,Married,68,32,72,0,2,Personal Auto,Personal L1,Offer3,Call Center,86.912677,Two-Door Car,2,low
5044,Basic,Master,Employed,F,79663,"28.5,76.7",Urban,Divorced,NA,14,39,0,1,Personal Auto,Personal L2,Offer3,Branch,263.957201,Two-Door Car,2,low
2584,NA,College,Unemployed,M,0,"18.9,73.6",Suburban,Divorced,65,15,52,NA,3,NA,Corporate L1,Offer1,Agent,312,Four-Door Car,2,low
11199,Extended,Bachelor,Unemployed,F,0,"28.9,77.2",Rural,Married,82,24,21,0,2,Personal Auto,Personal L1,Offer1,Branch,157.208336,Four-Door Car,2,high
7811,Basic,Bachelor,Unemployed,M,0,"28,76.1",Suburban,Married,63,2,82,2,8,Corporate Auto,Corporate L2,Offer2,Agent,302.4,Two-Door Car,3,low
2064,Extended,Bachelor,Employed,M,97658,"18.7,72.4",Rural,Married,77,22,80,NA,3,Personal Auto,Personal L3,Offer1,Web,87.803087,Four-Door Car,1,low
2810,Premium,High School or Below,Employed,F,62366,"18.8,72.9",Rural,Married,108,22,87,0,8,Personal Auto,Personal L2,Offer1,Call Center,51.316527,Four-Door Car,2,low
540,Basic,High School or Below,Employed,F,28476,"19.5,72.7",Suburban,Divorced,62,3,76,0,1,Personal Auto,Personal L3,Offer2,Agent,297.6,Four-Door Car,2,low
1335,Basic,Bachelor,Unemployed,M,0,"18,78.5",Suburban,Single,65,14,62,0,2,Corporate Auto,Corporate L2,Offer3,Branch,468,Four-Door Car,2,low
7888,Basic,Bachelor,Employed,M,79523,"19,73",Rural,Married,74,34,40,NA,1,Personal Auto,Personal L2,Offer3,Agent,132.023007,Four-Door Car,2,low
4873,Basic,Bachelor,Unemployed,F,0,"12.7,80.1",Suburban,Married,NA,16,50,NA,7,Personal Auto,Personal L3,Offer2,Agent,741.6,SUV,2,low
10389,NA,NA,Unemployed,NA,0,"13,80.2",Suburban,NA,72,7,92,0,1,Personal Auto,Personal L3,NA,NA,340.8,NA,NA,low
884,NA,Master,Employed,F,79955,"18.9,72.6",Urban,Married,71,19,82,NA,5,Personal Auto,Personal L3,Offer4,Agent,201.327931,Four-Door Car,2,low
9572,Basic,High School or Below,Employed,F,74454,"28.7,76.3",Suburban,Single,71,25,31,0,3,Corporate Auto,Corporate L3,Offer2,Call Center,340.8,Four-Door Car,2,low
11440,Basic,Master,Employed,M,27071,"19.2,70.9",Suburban,Single,68,9,15,0,2,Personal Auto,Personal L3,Offer2,Call Center,327.656191,Two-Door Car,1,low
8705,Premium,Bachelor,Employed,F,53093,"17.3,77.9",Suburban,Married,105,2,37,NA,1,Personal Auto,Personal L3,Offer1,Agent,750.082794,Two-Door Car,2,low
9222,Premium,College,Employed,M,63513,"13.4,80.1",Suburban,Divorced,NA,33,74,1,3,Personal Auto,Personal L2,Offer1,Call Center,508.8,Four-Door Car,2,low
8272,Basic,Bachelor,Employed,F,35625,"18.7,72.8",Urban,Married,65,10,56,1,3,Personal Auto,Personal L1,Offer2,Agent,288.572108,Four-Door Car,2,low
11155,Basic,Bachelor,Employed,F,38183,"22.7,89",Suburban,Married,191,21,14,0,8,Personal Auto,Personal L3,Offer1,Branch,981.010879,Luxury Car,2,high
1826,Extended,Bachelor,Employed,F,54507,"28.3,75.2",Suburban,Married,139,20,44,NA,1,NA,Personal L3,Offer2,Agent,840.231575,SUV,2,low
7641,Basic,Bachelor,Unemployed,M,0,"19.3,71.3",Suburban,Married,100,27,32,1,1,Personal Auto,Personal L3,Offer2,Agent,480,SUV,2,low
1879,Basic,High School or Below,Employed,F,40706,"23.2,88.2",Rural,Married,71,30,96,NA,1,Personal Auto,Personal L1,Offer3,Agent,166.123172,Four-Door Car,2,low
10005,Basic,High School or Below,Employed,F,25134,"17.2,80.7",Suburban,Married,67,12,57,0,3,Personal Auto,Personal L3,Offer4,Web,459.276664,Two-Door Car,3,low
7961,Basic,College,Employed,M,60462,"16.7,78.2",Urban,Married,68,14,10,1,1,NA,Personal L3,Offer1,Agent,216.934983,Four-Door Car,1,low
11424,Basic,College,Employed,F,58089,"17.5,76.6",Rural,Married,118,31,93,NA,1,Personal Auto,Personal L2,Offer1,Agent,60.036683,Sports Car,2,low
5394,Extended,Doctor,Employed,F,24164,"22.5,89",Suburban,Married,94,15,62,0,2,Personal Auto,Personal L3,Offer2,Call Center,603.077136,Four-Door Car,3,high
4382,Premium,Master,Unemployed,F,0,"17.6,80.1",Urban,Married,119,3,52,5,2,Personal Auto,Personal L3,Offer2,Branch,439.352186,Four-Door Car,2,high
11174,Basic,Bachelor,Employed,F,26890,"18.9,72",Suburban,Married,65,28,37,0,4,Personal Auto,Personal L3,Offer2,Branch,312,Two-Door Car,3,low
7193,Basic,Bachelor,Unemployed,M,0,"17.2,78.8",Suburban,Married,63,33,34,0,1,Special Auto,Special L3,Offer4,Call Center,327.685301,Four-Door Car,1,low
7006,Basic,High School or Below,Employed,F,41727,"29.1,77.2",Suburban,Married,114,27,52,0,2,NA,Personal L1,Offer3,Branch,537.6,SUV,2,high
10539,Basic,Bachelor,Unemployed,F,0,"19.4,72.3",Suburban,Single,118,15,86,0,7,Personal Auto,Personal L2,Offer2,Branch,828,SUV,2,low
